Timestamp,Position,40m X-wind (m/s),40m Y-wind (m/s),60m X-wind (m/s),60m Y-wind (m/s),80m X-wind (m/s),80m Y-wind (m/s),100m X-wind (m/s),100m Y-wind (m/s),120m X-wind (m/s),120m Y-wind (m/s),140m X-wind (m/s),140m Y-wind (m/s),160m X-wind (m/s),160m Y-wind (m/s),180m X-wind (m/s),180m Y-wind (m/s),200m X-wind (m/s),200m Y-wind (m/s)
2020-01-02 23:00:00,135.0119395065004,-5.963210665959133,2.733649509153623,-7.349014062085422,2.9303557972937013,-8.199378880339633,2.5314070045104824,-8.699934200053077,1.9208747678429277,-9.032611302732795,1.2305226850623505,-9.296172459538315,0.5718880339612653,-9.510338645418313,-0.06950517928286853,-9.726793517017802,-0.6783607779578634,-9.88040938166311,-1.5421151385927505
2020-01-03 00:00:00,135.02392344497608,-4.944681020733647,2.5049734183944663,-6.287173046252018,2.8046533758638903,-7.39172541201491,2.601489101541734,-8.081388091440731,2.0635202020202077,-8.45128575225943,1.3861129718234995,-8.657717437533245,0.7205587453482214,-8.760774853801207,0.05358665603402312,-8.887105349344992,-0.5837489082969434,-8.881321997105665,-1.4522163531114332
2020-01-03 01:00:00,135.0119585437151,-5.589684825936753,3.15217672070156,-7.0597347860749595,3.38448099920275,-7.891786074940215,2.9484065904863193,-8.268321020462391,2.2069136327398313,-8.462479138984857,1.3288833377624196,-8.532450704225363,0.533828594206749,-8.564817698644669,-0.22693834706351385,-8.56697289396759,-1.041311985118258,-8.53949508370978,-1.8193327132606973
2020-01-03 02:00:00,135.0,-4.141480063795848,2.158188197767144,-5.357518872939944,2.3095566188197743,-6.368987772461455,1.9783615098351883,-7.198888091440749,1.1246592238171236,-7.513538543328035,-0.10699149388622975,-7.56783067517278,-1.1772711323763925,-7.5254641148325385,-2.1075055821371684,-7.560115364168002,-2.8093051568314826,-7.577282030834645,-3.3557591706539074
2020-01-03 03:00:00,135.0,-3.5388695536663173,1.7450212539851209,-4.903382306057395,1.2617590329436792,-5.98017136025504,0.18739984059511203,-6.370728746014884,-0.8655515409139204,-6.489210414452717,-1.6975855472901185,-6.588266471838484,-2.3592183846971304,-6.712180127523908,-2.9511878320935074,-6.864492826779992,-3.488566950053118,-7.031339627659591,-4.001155585106376
2020-01-03 04:00:00,135.0,-4.152647292993631,3.049478503184707,-5.319881104033986,2.2442866242038177,-5.7901860403397,0.8379193205944802,-6.106695329087037,-0.25789118895966107,-6.358395435244161,-1.208533439490443,-6.550850053078562,-1.8704193205944808,-6.687888535031861,-2.4190881104034063,-6.8344448447893535,-2.9290521064301505,-6.963364211309539,-3.485426339285707
2020-01-03 05:00:00,135.0358565737052,-5.117924568393097,0.3964321381142123,-6.464044621513941,-0.4444555112881806,-7.074280212483404,-1.389098273572377,-7.370800265604267,-2.017171314741044,-7.596331739707832,-2.5109455511288115,-7.745662948207172,-2.8825837981407796,-7.807175830013297,-3.189373970783536,-7.871692555764573,-3.5078478903520596,-7.963255124653735,-3.807755401662046
2020-01-03 06:00:00,134.9641814804988,-6.029789864685575,-0.2710124701512372,-7.069996285486869,-0.7119161581321314,-7.550110639426911,-1.2217906606526925,-7.890007429026265,-1.7385234810294452,-8.199655346245693,-2.283094454762531,-8.472136110374082,-2.7576333244892464,-8.717494030246739,-3.1778768904218615,-8.96004764813683,-3.5596203420891817,-9.436761676646693,-4.035964670658675
2020-01-03 07:00:00,135.0,-5.791309549071622,-0.40795649867373907,-7.001325464190947,-0.9156358090185661,-7.99643209549071,-1.4119201591511954,-8.811529177718825,-1.8906938992042446,-9.542189655172342,-2.4164018567639234,-10.210714058355464,-2.946225994694959,-10.688706366047747,-3.4022456233421785,-10.988227851458891,-3.7687912466843487,-11.184311405835508,-4.085331299734737
2020-01-03 08:00:00,135.0,-5.475889331210202,-2.1082638004246355,-6.484913216560559,-2.7810934182590263,-7.300185244161415,-3.3751873673036084,-7.969729299363031,-3.897782112526533,-8.511135084925694,-4.290575902335434,-8.886648619957553,-4.627316878980918,-9.179533970276022,-4.9534700106157,-9.411041401273874,-5.264863322717612,-9.573281581740979,-5.538024416135903
